restau_ID,restaurant,url,nombre_avis,score_general
820,L'Écrin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12607688-Reviews-L_Ecrin-Paris_Ile_de_France.html,91,4.5
821,Gare Au Gorille,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7295390-Reviews-Gare_Au_Gorille-Paris_Ile_de_France.html,283,4.0
822,Mom,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2442778-Reviews-Mom-Paris_Ile_de_France.html,589,4.0
823,CO,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8418803-Reviews-CO-Paris_Ile_de_France.html,104,4.5
824,Les Pipos,https://www.tripadvisor.fr/Restaurant_Review-g187147-d817007-Reviews-Les_Pipos-Paris_Ile_de_France.html,482,4.0
825,LE PETIT PRINCE DE PARIS,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719214-Reviews-Le_Petit_Prince_de_Paris-Paris_Ile_de_France.html,1006,4.0
826,Le Grain de folie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6884763-Reviews-Le_Grain_De_Folie-Paris_Ile_de_France.html,138,4.5
827,La Cerisaie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718637-Reviews-La_Cerisaie-Paris_Ile_de_France.html,336,4.0
828,Schwartz's Deli,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2687511-Reviews-Schwartz_s_Deli-Paris_Ile_de_France.html,318,4.0
829,Le Saint Régis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3467364-Reviews-Le_Saint_Regis-Paris_Ile_de_France.html,1801,4.0
830,Laïa,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19813267-Reviews-Laia-Paris_Ile_de_France.html,68,4.5
831,Brasserie Baroche,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2284585-Reviews-Brasserie_Baroche-Paris_Ile_de_France.html,535,4.0
832,Paris XVII,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4701802-Reviews-Paris_XVII-Paris_Ile_de_France.html,122,4.5
833,Willi's Wine Bar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d720157-Reviews-Willi_s_Wine_Bar-Paris_Ile_de_France.html,532,4.0
834,Café Ginger,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2351196-Reviews-Cafe_Ginger-Paris_Ile_de_France.html,208,4.5
835,NANA,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8645062-Reviews-NANA-Paris_Ile_de_France.html,131,4.5
836,Le Saint-Germain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14024574-Reviews-Restaurant_Le_Saint_Germain_Hotel_Lutetia-Paris_Ile_de_France.html,161,4.5
837,La Crêperie Bretonne,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2360974-Reviews-La_Creperie_Bretonne-Paris_Ile_de_France.html,456,4.0
838,Le Bistrot des Vignes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719042-Reviews-Le_Bistrot_des_Vignes-Paris_Ile_de_France.html,245,4.0
839,La Maison de la Truffe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d886729-Reviews-La_Maison_de_la_Truffe_Madeleine-Paris_Ile_de_France.html,765,4.0
840,Le Moulin de la galette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719170-Reviews-Le_Moulin_de_la_galette-Paris_Ile_de_France.html,889,4.0
841,Langousta,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2002637-Reviews-Langousta-Paris_Ile_de_France.html,112,4.5
842,Sur le Pouce,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3943784-Reviews-Sur_le_Pouce-Paris_Ile_de_France.html,189,4.5
843,Strobi,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4752855-Reviews-Strobi-Paris_Ile_de_France.html,263,4.0
844,Benedict,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5547664-Reviews-Benedict-Paris_Ile_de_France.html,1223,4.0
845,Restaurant Paul,https://www.tripadvisor.fr/Restaurant_Review-g187147-d714995-Reviews-Restaurant_Paul-Paris_Ile_de_France.html,257,4.0
846,le Diamant de Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3741054-Reviews-Le_Diamant_de_Paris-Paris_Ile_de_France.html,482,4.0
847,Laurent,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718784-Reviews-Laurent-Paris_Ile_de_France.html,439,4.0
848,Restaurant Astier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d793191-Reviews-Restaurant_Astier-Paris_Ile_de_France.html,616,4.0
849,La Cuisine - Le Royal Monceau,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2299803-Reviews-La_Cuisine_Le_Royal_Monceau-Paris_Ile_de_France.html,856,4.5
850,Petrus,https://www.tripadvisor.fr/Restaurant_Review-g187147-d857969-Reviews-Petrus-Paris_Ile_de_France.html,364,4.0
851,Le Paris Montparnasse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3445396-Reviews-Le_Paris_Montparnasse-Paris_Ile_de_France.html,589,4.0
852,Seulement Sea,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15110495-Reviews-Seulement_Sea-Paris_Ile_de_France.html,99,4.5
853,Les Galandines,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3237575-Reviews-Les_Galandines-Paris_Ile_de_France.html,281,4.0
854,Un Air de Famille,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1954549-Reviews-Un_Air_de_Famille-Paris_Ile_de_France.html,298,4.0
855,Les 2 Gros,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12335052-Reviews-Les_2_Gros-Paris_Ile_de_France.html,225,4.5
856,Le Pichet de Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719222-Reviews-Le_Pichet_de_Paris-Paris_Ile_de_France.html,291,4.0
857,Le Potager du Marais,https://www.tripadvisor.fr/Restaurant_Review-g187147-d952562-Reviews-Le_Potager_du_Marais-Paris_Ile_de_France.html,789,4.0
858,O Fil  Rouge,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7283262-Reviews-O_Fil_Rouge-Paris_Ile_de_France.html,222,4.5
859,Les Tontons du Huitième,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6373194-Reviews-Les_Tontons_du_Huitieme-Paris_Ile_de_France.html,309,4.0
860,Le Murmure,https://www.tripadvisor.fr/Restaurant_Review-g187147-d785594-Reviews-Le_Murmure-Paris_Ile_de_France.html,185,4.0
861,Comice,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12940705-Reviews-Comice-Paris_Ile_de_France.html,110,4.5
862,Le Cotte Rôti,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1337007-Reviews-Le_Cotte_Roti-Paris_Ile_de_France.html,348,4.0
863,Le Plomb du Cantal,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8134821-Reviews-Le_Plomb_du_Cantal-Paris_Ile_de_France.html,210,4.0
864,58 Tour Eiffel,https://www.tripadvisor.fr/Restaurant_Review-g187147-d736855-Reviews-58_Tour_Eiffel_Restaurant-Paris_Ile_de_France.html,9839,4.0
865,Entre les Vignes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1405614-Reviews-Entre_les_Vignes-Paris_Ile_de_France.html,228,4.0
866,Que Pour Les Gourmands,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13795138-Reviews-Que_Pour_Les_Gourmands-Paris_Ile_de_France.html,55,5.0
867,Au Pied du Sacre Coeur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d799578-Reviews-Au_Pied_du_Sacre_Coeur-Paris_Ile_de_France.html,284,4.5
868,Canard Street Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15087809-Reviews-Canard_Street_Paris-Paris_Ile_de_France.html,129,4.5
869,Le Grenier de Notre Dame,https://www.tripadvisor.fr/Restaurant_Review-g187147-d812087-Reviews-Le_Grenier_de_Notre_Dame-Paris_Ile_de_France.html,676,4.0
870,Numero 41,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9582287-Reviews-Numero_41-Paris_Ile_de_France.html,246,4.0
871,Auberge Etchegorry,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695132-Reviews-Auberge_Etchegorry-Paris_Ile_de_France.html,278,4.0
872,Cœur de Breizh,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10080256-Reviews-Coeur_de_Breizh-Paris_Ile_de_France.html,243,4.0
873,Le Bon Saint Pourcain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719050-Reviews-Le_Bon_Saint_Pourcain-Paris_Ile_de_France.html,230,4.5
874,Café Le Quartier Général,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8059524-Reviews-Cafe_Le_Quartier_General-Paris_Ile_de_France.html,291,4.0
875,Les Bancs Publics,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7247251-Reviews-Les_Bancs_Publics-Paris_Ile_de_France.html,274,4.0
876,La Rôtisserie d'Argent,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1034251-Reviews-La_Rotisserie_d_Argent-Paris_Ile_de_France.html,687,4.0
877,Le Bosquet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1062758-Reviews-Le_Bosquet-Paris_Ile_de_France.html,686,4.0
878,Lucas Carton,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719898-Reviews-Lucas_Carton-Paris_Ile_de_France.html,776,4.0
879,La Sarrasine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5478128-Reviews-La_Sarrasine-Paris_Ile_de_France.html,142,4.5
880,Prive de dessert Aligre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14788200-Reviews-Prive_de_dessert_Aligre-Paris_Ile_de_France.html,103,4.5
881,Au Pied de Fouet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1020597-Reviews-Au_Pied_de_Fouet-Paris_Ile_de_France.html,616,4.0
882,Les Pinces,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7222395-Reviews-Les_Pinces-Paris_Ile_de_France.html,770,4.0
883,La Cagouille,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718632-Reviews-La_Cagouille-Paris_Ile_de_France.html,442,4.0
884,Le Royale,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1955063-Reviews-Le_Royale-Paris_Ile_de_France.html,315,4.0
885,Restaurant Brigitte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2155231-Reviews-Restaurant_Brigitte-Paris_Ile_de_France.html,193,4.0
886,Bistrot Vivienne,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695201-Reviews-Bistrot_Vivienne-Paris_Ile_de_France.html,768,4.0
887,Le Café Blanc,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1945721-Reviews-Le_Cafe_Blanc-Paris_Ile_de_France.html,506,4.0
888,Krügen,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8745633-Reviews-Krugen_Roi-Paris_Ile_de_France.html,118,4.5
889,L'Huîtrier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718175-Reviews-L_Huitrier-Paris_Ile_de_France.html,321,4.0
890,MUESLI'S BAR,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12141913-Reviews-MUESLI_S_BAR-Paris_Ile_de_France.html,65,5.0
891,Le Valois,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1035704-Reviews-Le_Valois-Paris_Ile_de_France.html,499,4.0
892,Le Bizetro,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6027766-Reviews-Le_Bizetro-Paris_Ile_de_France.html,115,4.5
893,Cafe Med,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1787161-Reviews-Cafe_Med-Paris_Ile_de_France.html,602,4.0
894,Le Beaujolais d'Auteuil,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718804-Reviews-Le_Beaujolais_d_Auteuil-Paris_Ile_de_France.html,292,4.0
895,Eric Kayser - Bac Musée d'Orsay,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4564593-Reviews-Eric_Kayser_Bac_Musee_d_Orsay-Paris_Ile_de_France.html,683,4.0
896,Ma Biche,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6779368-Reviews-Ma_Biche-Paris_Ile_de_France.html,331,4.0
897,L'Entredgeu,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718159-Reviews-L_Entredgeu-Paris_Ile_de_France.html,360,4.0
898,L'Epuisette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12593720-Reviews-L_Epuisette-Paris_Ile_de_France.html,84,4.5
899,Ar Poul Gwen,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3808878-Reviews-Ar_Poul_Gwen-Paris_Ile_de_France.html,357,4.0
900,Chez Simon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15056943-Reviews-Chez_Simon-Paris_Ile_de_France.html,71,4.5
901,Les Baux de Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12833057-Reviews-Les_Baux_de_Paris-Paris_Ile_de_France.html,111,4.5
902,L'Ogre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2203564-Reviews-L_Ogre-Paris_Ile_de_France.html,421,4.0
903,Nakatani,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7190996-Reviews-Nakatani-Paris_Ile_de_France.html,164,4.5
904,Marty,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719586-Reviews-Marty-Paris_Ile_de_France.html,333,4.0
905,Brasserie du Louvre - Bocuse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1405627-Reviews-Brasserie_du_Louvre_Bocuse-Paris_Ile_de_France.html,1044,4.0
906,Pleine Mer,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3833388-Reviews-Pleine_Mer-Paris_Ile_de_France.html,108,4.5
907,La Bastide d'Opio,https://www.tripadvisor.fr/Restaurant_Review-g187147-d945853-Reviews-La_Bastide_d_Opio-Paris_Ile_de_France.html,346,4.0
908,Page 35,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1503737-Reviews-Page_35-Paris_Ile_de_France.html,538,4.0
909,Le Toucan,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3708205-Reviews-Le_Toucan-Paris_Ile_de_France.html,278,4.0
910,L'Orange Verte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8275710-Reviews-L_Orange_Verte-Paris_Ile_de_France.html,225,4.0
911,A Noste,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7035006-Reviews-A_Noste-Paris_Ile_de_France.html,922,4.0
912,Le P'tit Gavroche,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3758744-Reviews-Le_P_tit_Gavroche-Paris_Ile_de_France.html,213,4.0
913,O Bistrot de Tom,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2005635-Reviews-O_Bistrot_de_Tom-Paris_Ile_de_France.html,177,4.5
914,La Mascotte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718699-Reviews-La_Mascotte-Paris_Ile_de_France.html,1162,4.0
915,Au Bon Coin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d692355-Reviews-Au_Bon_Coin-Paris_Ile_de_France.html,201,4.0
916,Privé de Dessert,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4996407-Reviews-Prive_de_Dessert-Paris_Ile_de_France.html,833,4.0
917,Le Wilson,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2329918-Reviews-Le_Wilson-Paris_Ile_de_France.html,1434,4.0
918,Les Pinces Pigalle,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12357683-Reviews-Les_Pinces_Pigalle-Paris_Ile_de_France.html,189,4.5
919,Maison de la Truffe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1731310-Reviews-La_Maison_de_la_Truffe_Marbeuf-Paris_Ile_de_France.html,629,4.0
920,Bistrot des Vignes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1405603-Reviews-Bistrot_des_Vignes-Paris_Ile_de_France.html,438,4.0
921,Cafe Moderne,https://www.tripadvisor.fr/Restaurant_Review-g187147-d865170-Reviews-Cafe_Moderne-Paris_Ile_de_France.html,198,4.5
922,Le Chat Ivre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2390466-Reviews-Le_Chat_Ivre-Paris_Ile_de_France.html,224,4.5
923,Le Cardinal,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2455526-Reviews-Le_Cardinal-Paris_Ile_de_France.html,506,4.0
924,Chez Janou,https://www.tripadvisor.fr/Restaurant_Review-g187147-d714966-Reviews-Chez_Janou-Paris_Ile_de_France.html,2282,4.0
925,Le Papillon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3803830-Reviews-Le_Papillon-Paris_Ile_de_France.html,274,4.5
926,L'Atelier des Batignolles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6414780-Reviews-L_Atelier_des_Batignolles-Paris_Ile_de_France.html,155,4.5
927,Crêperie des Canettes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2208462-Reviews-Creperie_des_Canettes-Paris_Ile_de_France.html,347,4.0
928,bistro chantefable,https://www.tripadvisor.fr/Restaurant_Review-g187147-d782394-Reviews-Bistro_Chantefable-Paris_Ile_de_France.html,398,4.0
929,Le Petit Géricault,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6877532-Reviews-Le_Petit_Gericault-Paris_Ile_de_France.html,94,4.5
930,Le Petit Moulin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8374932-Reviews-Le_Petit_Moulin-Paris_Ile_de_France.html,145,4.5
931,Les Fables de La Fontaine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719521-Reviews-Les_Fables_de_La_Fontaine-Paris_Ile_de_France.html,1162,4.0
932,Pavyllon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19132934-Reviews-Pavyllon-Paris_Ile_de_France.html,63,4.5
933,Alan Geaam Restautant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12321580-Reviews-Alan_Geaam_Restaurant-Paris_Ile_de_France.html,153,4.5
934,Roger la Grenouille,https://www.tripadvisor.fr/Restaurant_Review-g187147-d781966-Reviews-Roger_la_Grenouille-Paris_Ile_de_France.html,632,4.0
935,Les Caves Pétrissans,https://www.tripadvisor.fr/Restaurant_Review-g187147-d714929-Reviews-Les_Caves_Petrissans-Paris_Ile_de_France.html,170,4.5
936,Restaurant le Gaigne,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6881625-Reviews-Restaurant_Le_Gaigne-Paris_Ile_de_France.html,166,4.5
937,La Comete,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1337074-Reviews-La_Comete-Paris_Ile_de_France.html,361,4.0
938,Girafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14997681-Reviews-Girafe-Paris_Ile_de_France.html,457,4.0
939,Augustin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3437168-Reviews-Augustin-Paris_Ile_de_France.html,167,4.5
940,Bouillon 47,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7363002-Reviews-Bouillon_47-Paris_Ile_de_France.html,64,5.0
941,L'Authentique,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2519164-Reviews-L_Authentique-Paris_Ile_de_France.html,242,4.5
942,Divvino Marais,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12550143-Reviews-Divvino_Marais-Paris_Ile_de_France.html,69,5.0
943,Bistrot François Felix,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3170176-Reviews-Bistrot_Francois_Felix-Paris_Ile_de_France.html,433,4.0
944,L'Artiste,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1219179-Reviews-L_Artiste-Paris_Ile_de_France.html,523,4.0
945,Comme Chez Soi,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8606362-Reviews-Comme_Chez_Soi-Paris_Ile_de_France.html,387,4.0
946,Intuition Gourmande,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3628378-Reviews-Intuition_Gourmande-Paris_Ile_de_France.html,274,4.5
947,Restaurant La Gauloise,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718672-Reviews-Restaurant_La_Gauloise-Paris_Ile_de_France.html,566,4.0
948,La Place Longchamp,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13132594-Reviews-La_Place_Longchamp-Paris_Ile_de_France.html,72,4.5
949,Dassai Joel Robuchon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14052138-Reviews-Dassai_Joel_Robuchon-Paris_Ile_de_France.html,68,5.0
950,La Bulle,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2366769-Reviews-La_Bulle-Paris_Ile_de_France.html,329,4.0
951,LES PETITES ECURIES,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6750659-Reviews-Les_Petites_Ecuries-Paris_Ile_de_France.html,301,4.0
952,Mijo T,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12322560-Reviews-Mijo_T-Paris_Ile_de_France.html,74,4.5
953,Café de l'empire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2318006-Reviews-Cafe_de_l_empire-Paris_Ile_de_France.html,494,4.0
954,Le Petit Vendome,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1146488-Reviews-Le_Petit_Vendome-Paris_Ile_de_France.html,454,4.0
955,Maison Pillet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13279564-Reviews-Maison_Pillet-Paris_Ile_de_France.html,71,5.0
956,Le porte pot,https://www.tripadvisor.fr/Restaurant_Review-g187147-d782237-Reviews-Le_porte_pot-Paris_Ile_de_France.html,182,4.5
957,L'Ourcine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718194-Reviews-L_Ourcine-Paris_Ile_de_France.html,301,4.5
958,Café Des Abattoirs,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5043777-Reviews-Cafe_Des_Abattoirs-Paris_Ile_de_France.html,426,4.0
959,Le Rech,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719397-Reviews-Le_Rech-Paris_Ile_de_France.html,554,4.0
960,Tout à Croquer,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6584282-Reviews-Tout_a_Croquer-Paris_Ile_de_France.html,112,4.5
961,Le 17,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10150106-Reviews-Le_17_45_Batignolles-Paris_Ile_de_France.html,140,4.5
962,Restaurant Cléo,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10720282-Reviews-Restaurant_Cleo-Paris_Ile_de_France.html,131,4.5
963,Le Cochon A L'Oreille,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4101259-Reviews-Le_Cochon_A_L_Oreille-Paris_Ile_de_France.html,174,4.5
964,Au Père Louis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d798971-Reviews-Au_Pere_Louis-Paris_Ile_de_France.html,650,4.0
965,Le Chardenoux,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2341695-Reviews-Le_Chardenoux-Paris_Ile_de_France.html,1346,4.0
966,Aux Peches Normands,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2042247-Reviews-Aux_Peches_Normands-Paris_Ile_de_France.html,136,4.5
967,Marius,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719583-Reviews-Marius-Paris_Ile_de_France.html,221,4.0
968,Marie-Edith,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1116684-Reviews-Marie_Edith-Paris_Ile_de_France.html,264,4.0
969,Bouclier de Bacchus,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2718244-Reviews-Bouclier_de_Bacchus-Paris_Ile_de_France.html,129,4.5
